,address,city,soldDate,soldPrice,sqft,zipCode,borough,PricePerSQFT
10398,728 Ocean View Ave #C3,Brooklyn,30-Jan-19,500000.0,840,11235,Brooklyn,595.2380952380952
10399,3915 Foster Ave,Brooklyn,30-Jan-19,560000.0,1280,11203,Brooklyn,437.5
10400,6 Lester Ct,Brooklyn,30-Jan-19,385000.0,1056,11229,Brooklyn,364.5833333333333
10401,206 Hart St,Brooklyn,30-Jan-19,1624999.0,2100,11206,Brooklyn,773.8090476190476
10402,206 E 35th St,Brooklyn,30-Jan-19,683000.0,1716,11203,Brooklyn,398.01864801864804
10403,255 Bay 22nd St,Brooklyn,30-Jan-19,875000.0,1673,11214,Brooklyn,523.0125523012553
10404,2280 83rd St,Brooklyn,30-Jan-19,1390000.0,2000,11214,Brooklyn,695.0
10405,75 Coleridge St,Brooklyn,30-Jan-19,1700000.0,3580,11235,Brooklyn,474.86033519553075
10406,35 Canton Ct,Brooklyn,30-Jan-19,595000.0,918,11229,Brooklyn,648.1481481481482
10407,2019 E 55th St,Brooklyn,30-Jan-19,515000.0,1036,11234,Brooklyn,497.1042471042471
10408,533 Lexington Ave,Brooklyn,30-Jan-19,899000.0,1364,11221,Brooklyn,659.0909090909091
10409,122 West St #3M,Brooklyn,30-Jan-19,732500.0,638,11222,Brooklyn,1148.1191222570533
10410,161 W 91st St,New York,16-May-18,8072000.0,5680,10024,Manhattan,1421.1267605633802
10411,635 W 42nd St #41H,New York,16-May-18,1180000.0,774,10036,Manhattan,1524.5478036175712
10412,456 W 167th St #7D,New York,16-May-18,835000.0,1171,10032,Manhattan,713.065755764304
10413,351 E 51st St #15B,New York,16-May-18,1725000.0,1122,10022,Manhattan,1537.433155080214
10414,340 W 57th St #16J,New York,16-May-18,643578.0,955,10019,Manhattan,673.903664921466
10415,1 Irving Pl #G11A,New York,16-May-18,1340000.0,738,10003,Manhattan,1815.7181571815718
10416,1441 3rd Ave #19A,New York,16-May-18,1980000.0,1515,10028,Manhattan,1306.930693069307
10417,1355 1st Ave #20,New York,16-May-18,6559312.0,3451,10021,Manhattan,1900.698927847001
10418,225-227 W 60th St #15A,New York,16-May-18,1049850.0,719,10023,Manhattan,1460.152990264256
10419,301 E 78th St #18A,New York,16-May-18,790000.0,139000,10075,Manhattan,5.683453237410072
10420,215 E 81st St #2A,New York,16-May-18,760000.0,720,10028,Manhattan,1055.5555555555557
10421,18-20 Pine St #2404,New York,16-May-18,810000.0,694,10005,Manhattan,1167.1469740634006
10422,377 Rector Pl #10L,New York,17-May-18,806291.0,594,10280,Manhattan,1357.392255892256
10423,1600 Broadway #6B,New York,17-May-18,1130000.0,889,10019,Manhattan,1271.0911136107986
10424,88 Greenwich St #2605,New York,17-May-18,965000.0,681,10006,Manhattan,1417.0337738619678
10425,100 W 39th St #41B,New York,17-May-18,825000.0,479,10018,Manhattan,1722.3382045929018
10426,100 Riverside Blvd #3H,New York,17-May-18,910000.0,621,10069,Manhattan,1465.3784219001611
10427,55 E 65th St #4C,New York,17-May-18,575000.0,30800,10065,Manhattan,18.66883116883117
10428,322 W 57th St #24S,New York,17-May-18,1950000.0,1014,10019,Manhattan,1923.076923076923
10429,150 Charles St #6DS,New York,17-May-18,6100000.0,1993,10014,Manhattan,3060.7124937280482
10430,1965 Broadway #1C,New York,17-May-18,2999999.0,1180,10023,Manhattan,2542.3720338983053
10431,135 E 39th St #3D,New York,17-May-18,540000.0,26070,10016,Manhattan,20.713463751438436
10432,59 Bank St #1,New York,17-May-18,3750000.0,1858,10014,Manhattan,2018.2992465016146
10433,210 E 47th St #3H,New York,17-May-18,700000.0,750,10017,Manhattan,933.3333333333334
10434,247 W 46th St #2404,New York,17-May-18,1540000.0,951,10036,Manhattan,1619.348054679285
10435,250 W 103rd St #11A,New York,17-May-18,1300000.0,77465,10025,Manhattan,16.781772413347962
10436,433 E 74th St #1B,New York,16-May-18,3650000.0,3216,10021,Manhattan,1134.9502487562188
10437,159 W 53rd St #25A,New York,16-May-18,725000.0,498,10019,Manhattan,1455.8232931726907
10438,300 E 95th St #8B,New York,16-May-18,848000.0,700,10128,Manhattan,1211.4285714285713
10439,555 W 23rd St #S3L,New York,16-May-18,1512500.0,1079,10011,Manhattan,1401.760889712697
10440,100 W 18th St #3C,New York,16-May-18,3225000.0,1782,10011,Manhattan,1809.7643097643097
10441,100 Riverside Blvd #6F,New York,16-May-18,2150000.0,1517,10069,Manhattan,1417.2709294660515
10442,57 Bond St #5EA,New York,16-May-18,4600000.0,1344,10012,Manhattan,3422.6190476190477
10443,250 E 40th St #6C,New York,21-May-18,611000.0,447,10016,Manhattan,1366.890380313199
10444,222 W 14th St #3A,New York,21-May-18,894000.0,625,10011,Manhattan,1430.4
10445,324 Pearl St #2A,New York,21-May-18,622000.0,563,10038,Manhattan,1104.7957371225577
10446,415 Greenwich St #C,New York,21-May-18,9555000.0,3807,10013,Manhattan,2509.8502758077225
10447,392 Central Park W #12C,New York,22-May-18,1935000.0,1142,10025,Manhattan,1694.3957968476357
10448,100 W 89th St #2C,New York,22-May-18,1415000.0,1190,10024,Manhattan,1189.0756302521008
10449,93 Franklin St #2A,New York,22-May-18,5600000.0,3429,10013,Manhattan,1633.1291921843103
10450,545 W End Ave #8B,New York,22-May-18,2395000.0,141426,10024,Manhattan,16.93465133709502
10451,41 W 72nd St #6C,New York,22-May-18,1033524.0,638,10023,Manhattan,1619.9435736677117
10452,555 W 59th St #28C,New York,22-May-18,2645000.0,1343,10019,Manhattan,1969.4713328369323
10453,701 Madison Ave #4C,New York,22-May-18,1175000.0,714,10065,Manhattan,1645.6582633053222
10454,90 William St #16C,New York,22-May-18,1280000.0,1072,10038,Manhattan,1194.0298507462687
10455,225 Rector Pl #19H,New York,22-May-18,1700000.0,1002,10280,Manhattan,1696.6067864271456
10456,18-20 Pine St #901,New York,25-May-18,1100000.0,1005,10005,Manhattan,1094.5273631840796
10457,320 E 42nd St #2606,New York,25-May-18,407000.0,261401,10017,Manhattan,1.5569948087421241
10458,415 E 37th St #41N,New York,24-May-18,1070000.0,869,10016,Manhattan,1231.3003452243959
10459,200 Riverside Blvd #45C,New York,24-May-18,1970000.0,1326,10069,Manhattan,1485.6711915535445
10460,25 Central Park W #3S,New York,24-May-18,1400000.0,882,10023,Manhattan,1587.3015873015872
10461,130 W 19th St #5A,New York,24-May-18,2525000.0,1571,10011,Manhattan,1607.2565245066837
10462,415 E 37th St #25G,New York,24-May-18,1350000.0,927,10016,Manhattan,1456.3106796116506
10463,404 E 76th St #23A,New York,24-May-18,1999000.0,1476,10021,Manhattan,1354.3360433604337
10464,225 5th Ave #3E,New York,24-May-18,3975000.0,1650,10010,Manhattan,2409.090909090909
10465,549 E 11th St #C2,New York,24-May-18,1550000.0,942,10009,Manhattan,1645.435244161359
10466,1760 2nd Ave #9F,New York,24-May-18,1275000.0,1112,10128,Manhattan,1146.5827338129495
10467,200 Rector Pl #7E,New York,24-May-18,973049.0,766,10280,Manhattan,1270.298955613577
10468,201 E 21st St #12-E,New York,24-May-18,915000.0,275900,10010,Manhattan,3.3164189923885465
10469,5 E 22nd St #21G,New York,24-May-18,1325000.0,611,10010,Manhattan,2168.5761047463175
10470,342 E 110th St #3C,New York,23-May-18,580000.0,677,10029,Manhattan,856.7208271787297
10471,421 E 13th St #5A,New York,23-May-18,1600000.0,1047,10009,Manhattan,1528.175740210124
10472,247 W 46th St #4002,New York,23-May-18,2508000.0,1488,10036,Manhattan,1685.483870967742
10473,200 E 94th St #1617,New York,23-May-18,1173279.0,2585,10128,Manhattan,453.8796905222437
10474,2628 Broadway #26A,New York,23-May-18,2595000.0,1403,10025,Manhattan,1849.607982893799
10475,157 E 32nd St #14B,New York,23-May-18,1320000.0,904,10016,Manhattan,1460.1769911504425
10476,305 W 150th St #203,New York,23-May-18,490000.0,594,10039,Manhattan,824.9158249158249
10477,845 United Nations Plz #17D,New York,29-May-18,2385000.0,1612,10017,Manhattan,1479.528535980149
10478,20 Greene St #6B,New York,29-May-18,13860000.0,4189,10013,Manhattan,3308.665552637861
10479,1400 5th Ave #5L,New York,29-May-18,938000.0,1046,10026,Manhattan,896.7495219885277
10480,145 E 48th St #26B,New York,29-May-18,1100000.0,761,10017,Manhattan,1445.4664914586072
10481,240 Park Ave S #7D,New York,29-May-18,1640000.0,806,10003,Manhattan,2034.7394540942928
10482,106 W 116th St #2B,New York,29-May-18,1500000.0,1226,10026,Manhattan,1223.4910277324634
10483,252 7th Ave #11N,New York,29-May-18,1657500.0,983,10001,Manhattan,1686.1648016276704
10484,330 E 38th St #39E,New York,29-May-18,1965000.0,1171,10016,Manhattan,1678.0529461998292
10485,215 E 80th St #2J,New York,29-May-18,1600000.0,1297,10075,Manhattan,1233.616037008481
10486,500 W 43rd St #17G,New York,29-May-18,587000.0,415,10036,Manhattan,1414.4578313253012
10487,223 W 80th St #3,New York,29-May-18,2100000.0,1612,10024,Manhattan,1302.72952853598
10488,120 E 87th St #R14B,New York,29-May-18,1330000.0,826,10128,Manhattan,1610.1694915254238
10489,120 E 87th St #P8A,New York,29-May-18,2050000.0,1990,10128,Manhattan,1030.1507537688442
10490,527 W 110th St #41,New York,29-May-18,718000.0,670,10025,Manhattan,1071.641791044776
10491,1 River Ter #3D2,New York,31-May-18,2350000.0,1427,10282,Manhattan,1646.8114926419062
10492,112 W 72nd St #6G,New York,4-Jun-18,1100000.0,700,10023,Manhattan,1571.4285714285713
10493,19-21 Warren St #W,New York,4-Jun-18,4990000.0,2672,10007,Manhattan,1867.5149700598802
10494,590 W End Ave #4A,New York,4-Jun-18,790000.0,97685,10024,Manhattan,8.08721912269028
10495,225 E 34th St #16B,New York,1-Jun-18,1896500.0,1431,10016,Manhattan,1325.296995108316
10496,2187 Frederick Douglass Blvd #5B,New York,1-Jun-18,1800000.0,1356,10026,Manhattan,1327.4336283185842
10497,225 Rector Pl #7G,New York,1-Jun-18,770000.0,579,10280,Manhattan,1329.8791018998272
10498,203 W 90th St #6E,New York,5-Jun-18,2300000.0,1782,10024,Manhattan,1290.6846240179573
10499,330 E 33rd St #2D,New York,5-Jun-18,700000.0,545,10016,Manhattan,1284.4036697247707
10500,245 E 93rd St #29F,New York,5-Jun-18,920000.0,787,10128,Manhattan,1168.9961880559085
10501,40 W 116th St #B308,New York,5-Jun-18,1400000.0,1389,10026,Manhattan,1007.9193664506839
10502,400 Central Park W #11W,New York,6-Jun-18,1250000.0,824,10025,Manhattan,1516.990291262136
10503,123 3rd Ave #14B,New York,6-Jun-18,955000.0,646,10003,Manhattan,1478.328173374613
10504,265 W 122nd St #C,New York,6-Jun-18,1385000.0,1169,10027,Manhattan,1184.7733105218135
10505,100 Manhattan Ave #41,New York,6-Jun-18,952500.0,1106,10025,Manhattan,861.2115732368896
10506,865 United Nations Plz #14B,New York,6-Jun-18,705000.0,562,10017,Manhattan,1254.4483985765125
10507,184 Thompson St #2D,New York,6-Jun-18,730000.0,458,10012,Manhattan,1593.886462882096
10508,325 E 9th St #3,New York,6-Jun-18,800000.0,515,10003,Manhattan,1553.3980582524273
10509,2109 Broadway #15137,New York,6-Jun-18,1925000.0,1150,10023,Manhattan,1673.9130434782608
10510,166 E 63rd St #1819D,New York,6-Jun-18,2500000.0,1598,10065,Manhattan,1564.4555694618273
10511,275 W 96th St #20C,New York,6-Jun-18,880000.0,662,10025,Manhattan,1329.3051359516617
10512,363 W 120th St,New York,6-Jun-18,3860000.0,3332,10027,Manhattan,1158.4633853541416
10513,308 E 72nd St #7D,New York,6-Jun-18,2700000.0,1662,10021,Manhattan,1624.5487364620938
10514,123 Baxter St #5C,New York,6-Jun-18,1315000.0,1061,10013,Manhattan,1239.396795475966
10515,2545 Frederick Douglass Blvd #2545D,New York,6-Jun-18,980000.0,1175,10030,Manhattan,834.0425531914893
10516,48 E 132nd St,New York,6-Jun-18,867848.0,16023,10037,Manhattan,54.1626412032703
10517,99 John St #422,New York,6-Jun-18,873000.0,825,10038,Manhattan,1058.1818181818182
10518,88 Greenwich St #401,New York,6-Jun-18,620000.0,656,10006,Manhattan,945.1219512195122
10519,303 E 33rd St #11G,New York,6-Jun-18,1490000.0,912,10016,Manhattan,1633.7719298245613
10520,310 E 46th St #3F,New York,6-Jun-18,817500.0,387094,10017,Manhattan,2.1118901352126356
10521,200 W 108th St #3A,New York,6-Jun-18,1149000.0,100961,10025,Manhattan,11.380632125276097
10522,10 W End Ave #6A,New York,6-Jun-18,1820000.0,1265,10023,Manhattan,1438.7351778656127
10523,408 E 79th St #15B,New York,5-Jun-18,3050000.0,1858,10075,Manhattan,1641.5500538213132
10524,350 W 42nd St #7D,New York,5-Jun-18,998889.0,729,10036,Manhattan,1370.2181069958847
10525,324 E 69th St,New York,5-Jun-18,4940500.0,3040,10021,Manhattan,1625.1644736842106
10526,15 William St #38F,New York,5-Jun-18,1272812.0,812,10005,Manhattan,1567.5024630541873
10527,15 Broad St #2222,New York,5-Jun-18,927000.0,691,10005,Manhattan,1341.5340086830681
10528,101 W 24th St #16E,New York,5-Jun-18,2150000.0,1113,10011,Manhattan,1931.7160826594788
10529,524 W 175th St,New York,8-Jun-18,1275000.0,2592,10033,Manhattan,491.89814814814815
10530,161-169 E 110th St #7F,New York,8-Jun-18,775000.0,800,10029,Manhattan,968.75
10531,530 E 76th St #10A,New York,8-Jun-18,960000.0,814,10021,Manhattan,1179.3611793611794
10532,317 W 89th St #6E,New York,8-Jun-18,4200000.0,2669,10024,Manhattan,1573.6230798051704
10533,40 Broad St #12A,New York,8-Jun-18,1055000.0,908,10004,Manhattan,1161.8942731277532
10534,77 Reade St #2B,New York,8-Jun-18,2905500.0,1592,10007,Manhattan,1825.0628140703518
10535,333 E 30th St #3H,New York,8-Jun-18,570000.0,473,10016,Manhattan,1205.0739957716703
10536,200 E 66th St #E1901,New York,8-Jun-18,1920000.0,1134,10065,Manhattan,1693.1216931216932
10537,416-418 E 11th St #4A,New York,8-Jun-18,1410000.0,1046,10009,Manhattan,1347.9923518164435
10538,2 Sylvan Ter,New York,8-Jun-18,1545000.0,1650,10032,Manhattan,936.3636363636364
10539,166 E 92nd St #6A,New York,8-Jun-18,812500.0,32658,10128,Manhattan,24.87904954375651
10540,135 W 16th St #662,New York,7-Jun-18,870000.0,528,10011,Manhattan,1647.7272727272727
10541,117 Beekman St #3E,New York,7-Jun-18,1585000.0,1330,10038,Manhattan,1191.7293233082708
10542,80 Riverside Blvd #22A,New York,7-Jun-18,3458906.0,1850,10069,Manhattan,1869.678918918919
10543,322 W 57th St #31H,New York,7-Jun-18,1665000.0,757,10019,Manhattan,2199.471598414795
10544,355 E 19th St #4,New York,7-Jun-18,2750000.0,2001,10003,Manhattan,1374.312843578211
10545,51-53 Canal St #3I,New York,12-Jun-18,830000.0,719,10002,Manhattan,1154.3810848400556
10546,77 W 55th St #15H,New York,12-Jun-18,950000.0,730,10019,Manhattan,1301.3698630136987
10547,305 2nd Ave #521,New York,14-Jun-18,1990000.0,746,10003,Manhattan,2667.5603217158177
10548,68 Bradhurst Ave #8P,New York,14-Jun-18,870000.0,947,10039,Manhattan,918.6906019007391
10549,400 E 90th St #3E,New York,14-Jun-18,1450000.0,1378,10128,Manhattan,1052.2496371552975
10550,525 E 80th St #2A,New York,14-Jun-18,2346336.0,1818,10075,Manhattan,1290.6138613861385
10551,140 E 81st St #7D,New York,14-Jun-18,1325000.0,109157,10028,Manhattan,12.138479437873889
10552,160 W 66th St #53E,New York,18-Jun-18,3425000.0,1312,10023,Manhattan,2610.518292682927
10553,540 W 28th St #8J,New York,18-Jun-18,1300000.0,716,10001,Manhattan,1815.6424581005588
10554,60 Henry St #10E,New York,18-Jun-18,480000.0,425,10002,Manhattan,1129.4117647058824
10555,49 E 21st St #4A,New York,18-Jun-18,2600000.0,1375,10010,Manhattan,1890.909090909091
10556,415 E 85th St #8G,New York,18-Jun-18,615000.0,86612,10028,Manhattan,7.100632706784279
10557,1601 3rd Ave #27E,New York,20-Jun-18,550000.0,450,10128,Manhattan,1222.2222222222222
10558,2628 Broadway #10B,New York,20-Jun-18,3050000.0,1892,10025,Manhattan,1612.0507399577168
10559,208 E 18th St #210,New York,20-Jun-18,9900000.0,5484,10003,Manhattan,1805.2516411378556
10560,44 Lispenard St #5,New York,20-Jun-18,7050000.0,3196,10013,Manhattan,2205.8823529411766
10561,407 E 12th St #4FSE,New York,20-Jun-18,2010000.0,1672,10009,Manhattan,1202.153110047847
10562,754 E 6th St #2C,New York,20-Jun-18,820000.0,680,10009,Manhattan,1205.8823529411766
10563,489 Thatford Ave,Brooklyn,8-Feb-19,643000.0,1900,11212,Brooklyn,338.42105263157896
10564,1358 E 92nd St,Brooklyn,8-Feb-19,600000.0,1260,11236,Brooklyn,476.1904761904762
10565,100 Aster Ct,Brooklyn,7-Feb-19,425000.0,600,11229,Brooklyn,708.3333333333334
10566,338 Van Siclen Ave,Brooklyn,7-Feb-19,750000.0,1470,11207,Brooklyn,510.2040816326531
10567,10530 Flatlands 2nd St,Brooklyn,6-Feb-19,850000.0,3680,11236,Brooklyn,230.97826086956522
10568,1373 E 87th St,Brooklyn,5-Feb-19,700000.0,2447,11236,Brooklyn,286.06456885982834
10569,2111 64th St,Brooklyn,4-Feb-19,1115000.0,2135,11204,Brooklyn,522.248243559719
10570,4110 Snyder Ave,Brooklyn,4-Feb-19,650000.0,1288,11203,Brooklyn,504.6583850931677
10571,235 Berriman St,Brooklyn,4-Feb-19,850000.0,2793,11208,Brooklyn,304.33225921947724
10572,1620 E 2nd St #6C,Brooklyn,1-Feb-19,420000.0,741,11230,Brooklyn,566.8016194331984
10573,350 93rd St #2C,Brooklyn,1-Feb-19,1190000.0,1499,11209,Brooklyn,793.8625750500333
10574,613 E 3rd St,Brooklyn,1-Feb-19,1150000.0,2628,11218,Brooklyn,437.5951293759513
10575,195 E 3rd St,Brooklyn,1-Feb-19,1275000.0,2657,11218,Brooklyn,479.86450884456156
10576,3036 Brighton 6th St,Brooklyn,31-Jan-19,982000.0,2176,11235,Brooklyn,451.2867647058824
10577,6106 Avenue T,Brooklyn,31-Jan-19,699000.0,1328,11234,Brooklyn,526.355421686747
10578,3609 Fillmore Ave,Brooklyn,31-Jan-19,664000.0,1036,11234,Brooklyn,640.926640926641
10579,3036 Avenue T,Brooklyn,31-Jan-19,730000.0,1152,11229,Brooklyn,633.6805555555555
10580,1443 E 95th St,Brooklyn,31-Jan-19,705000.0,2512,11236,Brooklyn,280.6528662420382
10581,15 William St #40A,New York,25-Jun-18,1990000.0,1325,10005,Manhattan,1501.8867924528302
10582,350 W 42nd St #16F,New York,25-Jun-18,988000.0,690,10036,Manhattan,1431.8840579710145
10583,200 Riverside Blvd #25D,New York,25-Jun-18,1812500.0,1325,10069,Manhattan,1367.9245283018868
10584,140 E 56th St #15B,New York,25-Jun-18,580000.0,488,10022,Manhattan,1188.5245901639344
10585,1 York St #6D,New York,25-Jun-18,2750000.0,1532,10013,Manhattan,1795.0391644908616
10586,225 Rector Pl #3L,New York,25-Jun-18,800000.0,685,10280,Manhattan,1167.8832116788321
10587,353 W 56th St #7L,New York,25-Jun-18,655000.0,534,10019,Manhattan,1226.5917602996255
10588,545 W 48th St #605S,New York,25-Jun-18,870000.0,577,10036,Manhattan,1507.7989601386482
10589,261 W 28th St #5F,New York,25-Jun-18,1085000.0,795,10001,Manhattan,1364.7798742138364
10590,110 E 87th St #2D,New York,25-Jun-18,840000.0,705,10128,Manhattan,1191.4893617021276
10591,39-45 E 29th St #16C,New York,25-Jun-18,1575000.0,785,10016,Manhattan,2006.3694267515923
10592,529 W 187th St,New York,26-Jun-18,1395000.0,2337,10033,Manhattan,596.9191270860077
10593,225 Rector Pl #7N,New York,26-Jun-18,1175000.0,836,10280,Manhattan,1405.5023923444976
10594,350 W 42nd St #5L,New York,26-Jun-18,1200000.0,957,10036,Manhattan,1253.9184952978057
10595,418 Central Park W #54,New York,26-Jun-18,1600000.0,1078,10025,Manhattan,1484.2300556586272
10596,101 W 78th St,New York,26-Jun-18,10500000.0,65442,10024,Manhattan,160.44741908865865
10597,343 E 30th St #19G,New York,26-Jun-18,549000.0,487,10016,Manhattan,1127.3100616016427
10598,99 John St #1409,New York,27-Jun-18,1485000.0,970,10038,Manhattan,1530.9278350515465
10599,133 Essex St #301,New York,27-Jun-18,1290000.0,902,10002,Manhattan,1430.1552106430156
10600,768 5th Ave #1141,New York,27-Jun-18,1200000.0,580,10019,Manhattan,2068.9655172413795
10601,412 Greenwich St #3F,New York,27-Jun-18,5425000.0,2409,10013,Manhattan,2251.971772519718
10602,30 E 85th St #3A,New York,27-Jun-18,1700000.0,865,10028,Manhattan,1965.3179190751446
10603,121 E 23rd St #6D,New York,27-Jun-18,1685000.0,1198,10010,Manhattan,1406.5108514190317
10604,15 William St #38C,New York,27-Jun-18,1200000.0,832,10005,Manhattan,1442.3076923076924
10605,105 E 38th St #1B,New York,27-Jun-18,515000.0,23944,10016,Manhattan,21.508519879719344
10606,250 E 53rd St #1603,New York,28-Jun-18,1550000.0,970,10022,Manhattan,1597.9381443298969
10607,122 Greenwich Ave #23,New York,28-Jun-18,3400000.0,1441,10011,Manhattan,2359.472588480222
10608,70 Little West St #30E,New York,28-Jun-18,2937500.0,1681,10004,Manhattan,1747.471743010113
10609,1965 Broadway #12D,New York,28-Jun-18,2499000.0,1145,10023,Manhattan,2182.532751091703
10610,80 Chambers St #10D,New York,28-Jun-18,2400005.0,1640,10007,Manhattan,1463.4176829268292
10611,1485 5th Ave #11A,New York,28-Jun-18,1825000.0,1436,10035,Manhattan,1270.891364902507
10612,514 W 110th St #7D,New York,28-Jun-18,975000.0,851,10025,Manhattan,1145.710928319624
10613,210 W 78th St #4D,New York,28-Jun-18,693000.0,56147,10024,Manhattan,12.342600673232765
10614,155 W 66th St #926,New York,28-Jun-18,275000.0,1515,10023,Manhattan,181.5181518151815
10615,130 Water St #7E168,New York,28-Jun-18,632500.0,516,10005,Manhattan,1225.7751937984497
10616,200 E 62nd St #18E,New York,28-Jun-18,3395000.0,1936,10065,Manhattan,1753.6157024793388
10617,215 E 80th St #2H,New York,28-Jun-18,1588000.0,1336,10075,Manhattan,1188.622754491018
10618,215 W 90th St #6E,New York,28-Jun-18,2750000.0,1837,10024,Manhattan,1497.005988023952
10619,689 Fort Washington Ave #5M,New York,28-Jun-18,451000.0,56686,10040,Manhattan,7.956109092192076
10620,415 E 37th St #11N,New York,2-Jul-18,865000.0,866,10016,Manhattan,998.8452655889146
10621,10 W End Ave #22B,New York,2-Jul-18,2360000.0,1329,10023,Manhattan,1775.7712565838976
10622,23 W 116th St #5G,New York,2-Jul-18,875000.0,724,10026,Manhattan,1208.5635359116022
10623,226 E 12th St #230,New York,2-Jul-18,530000.0,56845,10003,Manhattan,9.323599261148738
10624,46 W 83rd St #3C,New York,2-Jul-18,515000.0,56949,10024,Manhattan,9.043178984705614
10625,2628 Broadway #6B,New York,29-Jun-18,2225000.0,1517,10025,Manhattan,1466.7106130520765
10626,100 W 58th St #4G,New York,29-Jun-18,1313000.0,1161,10019,Manhattan,1130.9216192937124
10627,220 W 111th St #6B,New York,29-Jun-18,725000.0,610,10026,Manhattan,1188.5245901639344
10628,45 Christopher St #6G,New York,29-Jun-18,1901250.0,802,10014,Manhattan,2370.6359102244387
10629,66 Madison Ave #12D,New York,29-Jun-18,865000.0,140000,10016,Manhattan,6.178571428571429
10630,169 E 102nd St #3A,New York,29-Jun-18,383000.0,436,10029,Manhattan,878.440366972477
10631,254 Park Ave S #2PR,New York,29-Jun-18,1650000.0,1235,10010,Manhattan,1336.0323886639676
10632,205 W 76th St #5B,New York,29-Jun-18,2300000.0,1065,10023,Manhattan,2159.62441314554
10633,201 W 17th St #2A,New York,29-Jun-18,3300000.0,2220,10011,Manhattan,1486.4864864864865
10634,415 E 37th St #8B,New York,29-Jun-18,830000.0,707,10016,Manhattan,1173.974540311174
10635,350 W 50th St #31B,New York,3-Jul-18,1650000.0,1091,10019,Manhattan,1512.3739688359303
10636,170 E 87th St #W18G,New York,6-Jul-18,1540833.0,1046,10128,Manhattan,1473.0717017208412
10637,155 E 34th St #11P,New York,6-Jul-18,940000.0,820,10016,Manhattan,1146.341463414634
10638,120 Riverside Blvd #11G,New York,6-Jul-18,935000.0,716,10069,Manhattan,1305.8659217877096
10639,105 W 117th St #105B,New York,6-Jul-18,1125000.0,1257,10026,Manhattan,894.9880668257756
10640,155 W 71st St #4B,New York,6-Jul-18,835000.0,693,10023,Manhattan,1204.906204906205
10641,429 W 24th St #1C,New York,6-Jul-18,810000.0,18700,10011,Manhattan,43.31550802139037
