,address,city,soldDate,soldPrice,sqft,zipCode,borough
6842,1650 Castle Hill Ave,Bronx,31-May-18,,3558,10462,Bronx
6843,842 Throggs Neck Expy,Bronx,31-May-18,475000.0,1998,10465,Bronx
6844,276 Huntington Ave,Bronx,31-May-18,452000.0,1534,10465,Bronx
6845,2340 Aqueduct Ave,Bronx,31-May-18,,1664,10468,Bronx
6846,152 Tier St #C,Bronx,31-May-18,,853,10464,Bronx
6847,1595 Metropolitan Ave #3G,Bronx,31-May-18,205000.0,842,10462,Bronx
6848,1056 White Plains Rd,Bronx,30-May-18,550000.0,2130,10472,Bronx
6849,3327 Radio Dr,Bronx,30-May-18,600000.0,1408,10465,Bronx
6850,522 Taylor Ave,Bronx,30-May-18,,2750,10473,Bronx
6851,2018 Cicero Ave,Bronx,30-May-18,,2325,10473,Bronx
6852,1258 Fteley Ave,Bronx,30-May-18,,3240,10472,Bronx
6853,716 Vincent Ave,Bronx,30-May-18,,2437,10465,Bronx
6854,1521 Unionport Rd #6G,Bronx,30-May-18,143000.0,661,10462,Bronx
6855,2226 Homer Ave,Bronx,30-May-18,440000.0,1674,10473,Bronx
6856,2351 Kingsland Ave,Bronx,30-May-18,535000.0,1824,10469,Bronx
6857,2723 Wallace Ave,Bronx,30-May-18,640000.0,2680,10467,Bronx
6858,4179 Edson Ave,Bronx,30-May-18,,4450,10466,Bronx
6859,780 Brook Ave #D,Bronx,6-Jun-18,305000.0,1067,10451,Bronx
6860,693 E 142nd St,Bronx,6-Jun-18,700000.0,2280,10454,Bronx
6861,2162 Strang Ave,Bronx,5-Jun-18,710000.0,2001,10466,Bronx
6862,1148 Thieriot Ave,Bronx,5-Jun-18,550000.0,1929,10472,Bronx
6863,2075 Saint Raymonds Ave #2D,Bronx,5-Jun-18,110000.0,613,10462,Bronx
6864,1959 McGraw Ave #2H,Bronx,5-Jun-18,148000.0,608,10462,Bronx
6865,1228 Union Ave,Bronx,5-Jun-18,295000.0,3312,10459,Bronx
6866,1801 Arnow Ave,Bronx,5-Jun-18,280000.0,855,10469,Bronx
6867,2537 Valentine Ave,Bronx,5-Jun-18,,43270,10458,Bronx
6868,2732 Cruger Ave,Bronx,5-Jun-18,685000.0,1690,10467,Bronx
6869,2956 Randall Ave,Bronx,5-Jun-18,880000.0,3544,10465,Bronx
6870,24 Pennyfield Ave #3D,Bronx,5-Jun-18,272000.0,732,10465,Bronx
6871,1726 Wallace Ave,Bronx,5-Jun-18,450000.0,1818,10462,Bronx
6872,1792 Guion Pl,Bronx,5-Jun-18,570000.0,2400,10460,Bronx
6873,3610 Barnes Ave,Bronx,4-Jun-18,,7879,10467,Bronx
6874,1355 Bronx River Ave,Bronx,4-Jun-18,665000.0,2600,10472,Bronx
6875,829 E 228th St,Bronx,4-Jun-18,175000.0,1120,10466,Bronx
6876,2719 Fenton Ave,Bronx,4-Jun-18,,2140,10469,Bronx
6877,875 Jennings St,Bronx,4-Jun-18,518000.0,2112,10459,Bronx
6878,1520 Mac Donough Pl,Bronx,4-Jun-18,580000.0,1836,10465,Bronx
6879,2150 E Tremont Ave #2E,Bronx,4-Jun-18,,817,10462,Bronx
6880,152 Tier St #A,Bronx,4-Jun-18,,853,10464,Bronx
6881,1748 Undercliff Ave,Bronx,4-Jun-18,,1973,10453,Bronx
6882,2083 Cedar Ave,Bronx,4-Jun-18,505000.0,1280,10468,Bronx
6883,2443 Morris Ave,Bronx,4-Jun-18,145000.0,1564,10468,Bronx
6884,3220 Bruner Ave,Bronx,4-Jun-18,649000.0,2052,10469,Bronx
6885,3259 Fairmount Ave,Bronx,1-Jun-18,710000.0,2332,10465,Bronx
6886,181 Buttrick Ave #5B,Bronx,1-Jun-18,350000.0,825,10465,Bronx
6887,172 E 205th St,Bronx,1-Jun-18,745000.0,2639,10458,Bronx
6888,1046 E 241st St,Bronx,1-Jun-18,575000.0,2520,10466,Bronx
6889,1783 Randall Ave,Bronx,7-Jun-18,430500.0,2075,10473,Bronx
6890,855 E 218th St,Bronx,7-Jun-18,490000.0,1092,10467,Bronx
6891,2150 E Tremont Ave #7H,Bronx,7-Jun-18,,828,10462,Bronx
6892,117 Husson Ave,Bronx,7-Jun-18,,1545,10473,Bronx
6893,1109 Boynton Ave,Bronx,7-Jun-18,,3485,10472,Bronx
6894,3030 Bronxwood Ave,Bronx,7-Jun-18,602500.0,3448,10469,Bronx
6895,4161 Gunther Ave,Bronx,7-Jun-18,465000.0,1376,10466,Bronx
6896,203 Surf Dr,Bronx,7-Jun-18,425000.0,1331,10473,Bronx
6897,1754 Lacombe Ave,Bronx,7-Jun-18,485000.0,2745,10473,Bronx
6898,1647 Radcliff Ave #B,Bronx,7-Jun-18,375000.0,1496,10462,Bronx
6899,1727 Montgomery Ave,Bronx,7-Jun-18,575000.0,2236,10453,Bronx
6900,1310 Clay Ave,Bronx,7-Jun-18,472000.0,2304,10456,Bronx
6901,1550 Unionport Rd #6A,Bronx,6-Jun-18,175000.0,829,10462,Bronx
6902,1595 Metropolitan Ave #3F,Bronx,6-Jun-18,,634,10462,Bronx
6903,1705 Purdy St #12B,Bronx,6-Jun-18,,768,10462,Bronx
6904,1240 Evergreen Ave,Bronx,6-Jun-18,670000.0,3255,10472,Bronx
6905,6130 Delafield Ave,Bronx,6-Jun-18,780000.0,1620,10471,Bronx
6906,4713 Murdock Ave,Bronx,6-Jun-18,440000.0,1528,10466,Bronx
6907,1473 Crotona Pl,Bronx,6-Jun-18,540000.0,2394,10456,Bronx
6908,3536 Cambridge Ave #6F,Bronx,6-Jun-18,710000.0,1245,10463,Bronx
6909,1579 Metropolitan Ave #5E,Bronx,6-Jun-18,,587,10462,Bronx
6910,1850 Unionport Rd,Bronx,6-Jun-18,425000.0,1700,10462,Bronx
6911,1817 Colden Ave,Bronx,12-Jun-18,515000.0,1428,10462,Bronx
6912,3363 Fenton Ave,Bronx,12-Jun-18,430000.0,3623,10469,Bronx
6913,1317 Harrod Ave,Bronx,12-Jun-18,,3240,10472,Bronx
6914,3011 Wallace Ave,Bronx,12-Jun-18,504000.0,756,10467,Bronx
6915,3949 Monticello Ave,Bronx,12-Jun-18,550000.0,1800,10466,Bronx
6916,1916 White Plains Rd,Bronx,12-Jun-18,505000.0,3009,10462,Bronx
6917,718 Union Ave,Bronx,12-Jun-18,425000.0,1992,10455,Bronx
6918,1036 E 233rd St,Bronx,12-Jun-18,615000.0,1680,10466,Bronx
6919,3238 Randolph Pl,Bronx,11-Jun-18,445000.0,2035,10465,Bronx
6920,813 E 225th St,Bronx,11-Jun-18,,3150,10466,Bronx
6921,426 E 153rd St,Bronx,11-Jun-18,,3213,10455,Bronx
6922,747 Rosedale Ave,Bronx,11-Jun-18,,1776,10473,Bronx
6923,4404 Murdock Ave,Bronx,11-Jun-18,451000.0,1420,10466,Bronx
6924,3084 Villa Ave,Bronx,11-Jun-18,,1500,10468,Bronx
6925,5714 Faraday Ave,Bronx,11-Jun-18,875000.0,2396,10471,Bronx
6926,1909 Patterson Ave,Bronx,11-Jun-18,699000.0,2820,10473,Bronx
6927,3272 Bouck Ave,Bronx,11-Jun-18,461000.0,1782,10469,Bronx
6928,89 Metropolitan Oval #12C,Bronx,11-Jun-18,265000.0,682,10462,Bronx
6929,3267 Barkley Ave #B,Bronx,11-Jun-18,164900.0,570,10465,Bronx
6930,752 Brook Ave #B,Bronx,11-Jun-18,212600.0,833,10451,Bronx
6931,63 Metropolitan Oval #8D,Bronx,8-Jun-18,60000.0,839,10462,Bronx
6932,2385 Barker Ave #3W,Bronx,8-Jun-18,195000.0,893,10467,Bronx
6933,1111 E 222nd St,Bronx,8-Jun-18,585000.0,2128,10469,Bronx
6934,1101 Adee Ave,Bronx,8-Jun-18,460000.0,1890,10469,Bronx
6935,1420 Wood Rd #2D,Bronx,8-Jun-18,152000.0,613,10462,Bronx
6936,1110 College Ave,Bronx,7-Jun-18,,11040,10456,Bronx
6937,3298 Campbell Dr,Bronx,7-Jun-18,610000.0,2124,10465,Bronx
6938,2334 Mickle Ave,Bronx,7-Jun-18,485000.0,1672,10469,Bronx
6939,445 Torry Ave,Bronx,7-Jun-18,630000.0,2380,10473,Bronx
6940,848 Leland Ave #27B,Bronx,7-Jun-18,210000.0,936,10473,Bronx
6941,3057 Randall Ave,Bronx,18-Jun-18,700000.0,1800,10465,Bronx
6942,2135 Crotona Ave #1B,Bronx,18-Jun-18,280000.0,771,10457,Bronx
6943,3342 Pearsall Ave,Bronx,18-Jun-18,,2187,10469,Bronx
6944,3922 De Reimer Ave,Bronx,15-Jun-18,615000.0,2640,10466,Bronx
6945,2358 Ellis Ave,Bronx,15-Jun-18,490000.0,1152,10462,Bronx
6946,386 Huntington Ave,Bronx,15-Jun-18,647700.0,2718,10465,Bronx
6947,1725 Jarvis Ave,Bronx,15-Jun-18,650000.0,1620,10461,Bronx
6948,1307 Leland Ave,Bronx,15-Jun-18,550000.0,3276,10472,Bronx
6949,978 Adee Ave,Bronx,15-Jun-18,433000.0,1744,10469,Bronx
6950,1501 Metropolitan Ave #1F,Bronx,15-Jun-18,190000.0,782,10462,Bronx
6951,2033 McGraw Ave #MH,Bronx,14-Jun-18,185000.0,615,10462,Bronx
6952,1116 Saint Lawrence Ave,Bronx,14-Jun-18,,2499,10472,Bronx
6953,3258 Cambridge Ave,Bronx,14-Jun-18,,2700,10463,Bronx
6954,1943 Tomlinson Ave,Bronx,14-Jun-18,570000.0,1795,10461,Bronx
6955,252 Robinson Ave,Bronx,14-Jun-18,107000.0,2280,10465,Bronx
6956,4355 E Tremont Ave,Bronx,14-Jun-18,500000.0,1212,10465,Bronx
6957,4041 Edson Ave,Bronx,14-Jun-18,470000.0,1438,10466,Bronx
6958,441 E 154th St,Bronx,14-Jun-18,750000.0,3000,10455,Bronx
6959,3819 Merritt Ave,Bronx,13-Jun-18,460000.0,1184,10466,Bronx
6960,1258 Findlay Ave,Bronx,13-Jun-18,600000.0,1504,10456,Bronx
6961,1468 Bryant Ave,Bronx,13-Jun-18,,16575,10460,Bronx
6962,46 Earley St,Bronx,13-Jun-18,450000.0,1074,10464,Bronx
6963,1821 Radcliff Ave,Bronx,13-Jun-18,565000.0,1404,10462,Bronx
6964,3043 Tiemann Ave,Bronx,13-Jun-18,765000.0,2400,10469,Bronx
6965,1516 Plymouth Ave,Bronx,13-Jun-18,865000.0,3294,10461,Bronx
6966,2465 Palisade Ave #8-E,Bronx,13-Jun-18,189900.0,85117,10463,Bronx
6967,3148 Valhalla Dr,Bronx,12-Jun-18,520000.0,1360,10465,Bronx
6968,149 Mermaid Ln,Bronx,12-Jun-18,410000.0,1206,10473,Bronx
6969,671 E 224th St,Bronx,12-Jun-18,550000.0,2340,10466,Bronx
6970,879 Intervale Ave,Bronx,12-Jun-18,900000.0,3504,10459,Bronx
6971,2915 Dudley Ave,Bronx,20-Jun-18,545000.0,1312,10461,Bronx
6972,1969 McGraw Ave #7E,Bronx,20-Jun-18,155000.0,224,10462,Bronx
6973,1717 Watson Ave,Bronx,20-Jun-18,580000.0,2860,10472,Bronx
6974,26 Metropolitan Oval #8D,Bronx,20-Jun-18,193500.0,829,10462,Bronx
6975,2123 Quimby Ave,Bronx,20-Jun-18,399000.0,1334,10473,Bronx
6976,1016 Nelson Ave,Bronx,25-Jun-18,550000.0,2712,10452,Bronx
6977,2070 Honeywell Ave,Bronx,25-Jun-18,880000.0,1977,10460,Bronx
6978,833 E 224th St,Bronx,25-Jun-18,249000.0,1136,10466,Bronx
6979,951 College Ave,Bronx,25-Jun-18,600000.0,3000,10456,Bronx
6980,3410 Bronxwood Ave,Bronx,25-Jun-18,608800.0,1560,10469,Bronx
6981,849 E 218th St,Bronx,22-Jun-18,,2568,10467,Bronx
6982,1877 Belmont Ave,Bronx,22-Jun-18,650000.0,2204,10457,Bronx
6983,3230 Layton Ave,Bronx,22-Jun-18,480000.0,1116,10465,Bronx
6984,933 Logan Ave,Bronx,22-Jun-18,580000.0,2200,10465,Bronx
6985,1637 Undercliff Ave,Bronx,22-Jun-18,890000.0,2739,10453,Bronx
6986,2059 Saint Raymonds Ave #6E,Bronx,22-Jun-18,150000.0,613,10462,Bronx
6987,2843 Dudley Ave,Bronx,22-Jun-18,677000.0,2805,10461,Bronx
6988,1560 Unionport Rd #5D,Bronx,22-Jun-18,167500.0,636,10462,Bronx
6989,2363 Gleason Ave,Bronx,22-Jun-18,420000.0,1260,10462,Bronx
6990,3176 Ampere Ave,Bronx,22-Jun-18,535000.0,1728,10465,Bronx
6991,531 Compton Ave,Bronx,22-Jun-18,425000.0,920,10473,Bronx
6992,753 E 226th St,Bronx,21-Jun-18,,5376,10466,Bronx
6993,1349 Franklin Ave #1D,Bronx,21-Jun-18,,785,10456,Bronx
6994,238 Graff Ave,Bronx,21-Jun-18,643750.0,2805,10465,Bronx
6995,2159 Glebe Ave,Bronx,21-Jun-18,650000.0,1844,10462,Bronx
6996,3162 Villa Ave,Bronx,21-Jun-18,,1024,10468,Bronx
6997,305 W 259th St,Bronx,21-Jun-18,420000.0,1534,10471,Bronx
6998,1154 E 215th St,Bronx,20-Jun-18,330000.0,1732,10469,Bronx
6999,2917 Baisley Ave,Bronx,20-Jun-18,,3096,10461,Bronx
7000,1234 Hoe Ave,Bronx,20-Jun-18,,3024,10459,Bronx
7001,2348 University Ave,Bronx,20-Jun-18,,14900,10468,Bronx
7002,3731 Rombouts Ave,Bronx,20-Jun-18,455000.0,1372,10466,Bronx
7003,713 E 213th St,Bronx,20-Jun-18,597000.0,3360,10467,Bronx
7004,1262 Pawnee Pl,Bronx,28-Jun-18,787500.0,2730,10461,Bronx
7005,1835 Schieffelin Ave,Bronx,28-Jun-18,,1894,10466,Bronx
7006,1064 Sheridan Ave,Bronx,28-Jun-18,,16155,10456,Bronx
7007,1970 E Tremont Ave #7F,Bronx,28-Jun-18,200000.0,979,10462,Bronx
7008,5606 Sylvan Ave,Bronx,27-Jun-18,,1492,10471,Bronx
7009,1241 Ward Ave,Bronx,27-Jun-18,670000.0,2544,10472,Bronx
7010,2 Angelas Pl #2B,Bronx,27-Jun-18,369000.0,1028,10465,Bronx
7011,738 Elton Ave,Bronx,27-Jun-18,,2400,10455,Bronx
7012,1658 Zerega Ave,Bronx,27-Jun-18,475000.0,1516,10462,Bronx
7013,1060 Sheridan Ave,Bronx,27-Jun-18,,30385,10456,Bronx
7014,609 Baker Ave,Bronx,27-Jun-18,300000.0,1670,10460,Bronx
7015,3555 Mc Owen Ave,Bronx,27-Jun-18,,1250,10475,Bronx
7016,2890 Roebling Ave,Bronx,27-Jun-18,600000.0,3528,10461,Bronx
7017,930 E 220th St,Bronx,27-Jun-18,725000.0,3600,10469,Bronx
7018,2866 E 195th St,Bronx,27-Jun-18,,1480,10461,Bronx
7019,5429 Valles Ave,Bronx,27-Jun-18,975000.0,5600,10471,Bronx
7020,2160 Gleason Ave,Bronx,26-Jun-18,510000.0,1348,10462,Bronx
7021,1056 Sheridan Ave,Bronx,26-Jun-18,,17600,10456,Bronx
7022,1052 Sheridan Ave,Bronx,26-Jun-18,,17600,10456,Bronx
7023,3053 Randall Ave,Bronx,26-Jun-18,740000.0,2700,10465,Bronx
7024,540 E 182nd St,Bronx,25-Jun-18,375000.0,1048,10457,Bronx
7025,1490 East Ave #6G,Bronx,25-Jun-18,180000.0,829,10462,Bronx
7026,656 E 223rd St,Bronx,25-Jun-18,647000.0,1596,10466,Bronx
7027,3277 Perry Ave,Bronx,25-Jun-18,,2616,10467,Bronx
7028,776 Home St,Bronx,25-Jun-18,,1530,10456,Bronx
7029,1457 Oakley St,Bronx,25-Jun-18,860000.0,2592,10469,Bronx
7030,924 Brinsmade Ave,Bronx,25-Jun-18,540000.0,1203,10465,Bronx
7031,1048 Sheridan Ave,Bronx,25-Jun-18,,17600,10456,Bronx
7032,4226 Barnes Ave,Bronx,25-Jun-18,283000.0,918,10466,Bronx
7033,2538 Fenton Ave,Bronx,25-Jun-18,142000.0,2015,10469,Bronx
7034,735 E 211th St,Bronx,2-Jul-18,412000.0,975,10467,Bronx
7035,1328 College Ave,Bronx,2-Jul-18,,1800,10456,Bronx
7036,3422 Tibbett Ave,Bronx,2-Jul-18,840000.0,2457,10463,Bronx
7037,733 E 243rd St,Bronx,2-Jul-18,682500.0,1786,10470,Bronx
7038,1043 Virginia Ave,Bronx,2-Jul-18,700000.0,3262,10472,Bronx
7039,1180 E 223rd St,Bronx,29-Jun-18,385000.0,1280,10466,Bronx
7040,1014 Nelson Ave,Bronx,29-Jun-18,499000.0,2712,10452,Bronx
7041,545 W 246th St,Bronx,29-Jun-18,1490000.0,4172,10471,Bronx
7042,1658 Montgomery Ave,Bronx,29-Jun-18,,3312,10453,Bronx
7043,2221 Boller Ave,Bronx,29-Jun-18,530000.0,1800,10475,Bronx
7044,1027 E 222nd St,Bronx,29-Jun-18,,2125,10469,Bronx
7045,3012 Paulding Ave,Bronx,29-Jun-18,665000.0,3076,10469,Bronx
7046,2213 Manning St,Bronx,29-Jun-18,555000.0,1392,10462,Bronx
7047,4419 Bruner Ave,Bronx,29-Jun-18,625000.0,2961,10466,Bronx
7048,3016 Colden Ave,Bronx,29-Jun-18,400000.0,1528,10469,Bronx
7049,833 Lydig Ave,Bronx,29-Jun-18,590000.0,1836,10462,Bronx
7050,2053 McGraw Ave #5D,Bronx,29-Jun-18,158000.0,829,10462,Bronx
7051,2200 E Tremont Ave #3C,Bronx,29-Jun-18,185000.0,762,10462,Bronx
7052,3255 Barkley Ave #B,Bronx,29-Jun-18,200500.0,570,10465,Bronx
7053,728 E 239th St,Bronx,29-Jun-18,580000.0,2048,10466,Bronx
7054,1562 Unionport Rd #MH,Bronx,29-Jun-18,199000.0,732,10462,Bronx
7055,1638 Library Ave,Bronx,29-Jun-18,802000.0,1995,10465,Bronx
7056,369 E 198th St,Bronx,28-Jun-18,,2139,10458,Bronx
7057,3234 Layton Ave,Bronx,28-Jun-18,,1116,10465,Bronx
7058,3255 Parkside Pl,Bronx,28-Jun-18,305000.0,2048,10467,Bronx
7059,927 Avenue Saint John,Bronx,28-Jun-18,,10325,10455,Bronx
7060,6038 Tyndall Ave,Bronx,28-Jun-18,,1512,10471,Bronx
7061,2385 Barker Ave #1D,Bronx,28-Jun-18,,778,10467,Bronx
7062,2231 Tiemann Ave,Bronx,28-Jun-18,700000.0,2465,10469,Bronx
7063,231 Betts Ave,Bronx,28-Jun-18,,1455,10473,Bronx
7064,976 Van Nest Ave,Bronx,6-Jul-18,560000.0,1666,10462,Bronx
7065,1071 Teller Ave,Bronx,6-Jul-18,,3261,10456,Bronx
7066,20 Metropolitan Oval #12E,Bronx,6-Jul-18,150000.0,613,10462,Bronx
7067,1919 McGraw Ave #MF,Bronx,5-Jul-18,160000.0,613,10462,Bronx
7068,1530 Archer Rd #1F,Bronx,5-Jul-18,139000.0,572,10462,Bronx
7069,1945 McGraw Ave #1E,Bronx,5-Jul-18,150000.0,613,10462,Bronx
7070,352 Beach Ave,Bronx,5-Jul-18,665000.0,1902,10473,Bronx
7071,4123 Wickham Ave,Bronx,5-Jul-18,560000.0,1614,10466,Bronx
7072,635 Saint Lawrence Ave,Bronx,5-Jul-18,590000.0,2290,10473,Bronx
7073,5916 Tyndall Ave,Bronx,5-Jul-18,990000.0,1796,10471,Bronx
7074,724 E 221st St #1A,Bronx,5-Jul-18,90000.0,494,10467,Bronx
7075,1875 Lafayette Ave #5B,Bronx,5-Jul-18,240000.0,936,10473,Bronx
7076,1554 Unionport Rd #5D,Bronx,3-Jul-18,154000.0,613,10462,Bronx
7077,1036 E 231st St,Bronx,3-Jul-18,609000.0,1809,10466,Bronx
7078,3909 Dyre Ave,Bronx,3-Jul-18,,2398,10466,Bronx
7079,2939 Colden Ave,Bronx,3-Jul-18,,3076,10469,Bronx
7080,828 S Oak Dr,Bronx,3-Jul-18,525000.0,2553,10467,Bronx
7081,1585 Unionport Rd #3C,Bronx,2-Jul-18,150000.0,816,10462,Bronx
7082,440 Castle Hill Ave,Bronx,2-Jul-18,,2052,10473,Bronx
7083,2017 Haight Ave,Bronx,2-Jul-18,,1958,10461,Bronx
7084,4465 Mundy Ln,Bronx,2-Jul-18,470000.0,1476,10466,Bronx
7085,1590 Metropolitan Ave #1E,Bronx,2-Jul-18,150000.0,613,10462,Bronx
7086,1420 Wood Rd #8A,Bronx,2-Jul-18,150000.0,613,10462,Bronx
7087,3329 Bruckner Blvd,Bronx,2-Jul-18,553000.0,1494,10461,Bronx
7088,233 Graff Ave,Bronx,2-Jul-18,495000.0,1998,10465,Bronx
7089,257 Revere Ave,Bronx,2-Jul-18,647000.0,1944,10465,Bronx
7090,81 Metropolitan Oval #8E,Bronx,2-Jul-18,150000.0,524,10462,Bronx
7091,2918 Laconia Ave,Bronx,2-Jul-18,550000.0,2508,10469,Bronx
7092,1810 Marmion Ave,Bronx,2-Jul-18,550000.0,2340,10460,Bronx
7093,1328 Astor Ave,Bronx,2-Jul-18,550000.0,1767,10469,Bronx
7094,170 E 206th St,Bronx,11-Jul-18,3600000.0,2314,10458,Bronx
7095,3805 Sedgwick Ave,Bronx,11-Jul-18,540000.0,1152,10463,Bronx
7096,1637 Tomlinson Ave,Bronx,11-Jul-18,485000.0,1905,10461,Bronx
7097,3237 Olinville Ave,Bronx,10-Jul-18,630000.0,2777,10467,Bronx
7098,4081 De Reimer Ave,Bronx,10-Jul-18,600000.0,2700,10466,Bronx
7099,1320 Croes Ave,Bronx,10-Jul-18,650000.0,3685,10472,Bronx
7100,1664 Zerega Ave,Bronx,10-Jul-18,,1468,10462,Bronx
7101,876 Bronx Park S,Bronx,10-Jul-18,380000.0,2160,10460,Bronx
7102,303 Underhill Ave,Bronx,10-Jul-18,370000.0,900,10473,Bronx
7103,1330 Teller Ave,Bronx,10-Jul-18,420000.0,1312,10456,Bronx
7104,3023 Matthews Ave,Bronx,10-Jul-18,430000.0,1566,10467,Bronx
7105,2950 Throop Ave,Bronx,10-Jul-18,740000.0,4704,10469,Bronx
7106,2737 Eastchester Rd,Bronx,9-Jul-18,610000.0,2290,10469,Bronx
7107,1314 Clay Ave,Bronx,9-Jul-18,499900.0,2304,10456,Bronx
7108,1590 Unionport Rd #ME,Bronx,9-Jul-18,225000.0,788,10462,Bronx
7109,670 E 223rd St,Bronx,9-Jul-18,699000.0,3453,10466,Bronx
7110,2435 Tiemann Ave,Bronx,9-Jul-18,485000.0,1240,10469,Bronx
7111,2087 Cedar Ave,Bronx,9-Jul-18,380625.0,1534,10468,Bronx
7112,770 Olmstead Ave,Bronx,9-Jul-18,715000.0,3880,10473,Bronx
7113,3328 Edson Ave,Bronx,9-Jul-18,450000.0,2025,10469,Bronx
7114,1627 Mahan Ave,Bronx,9-Jul-18,500000.0,1200,10461,Bronx
7115,1595 Odell St #3F,Bronx,9-Jul-18,150000.0,613,10462,Bronx
7116,2039 Valentine Ave,Bronx,9-Jul-18,449000.0,1424,10457,Bronx
7117,1369 Herschell St,Bronx,9-Jul-18,510000.0,2057,10461,Bronx
7118,425 E 144th St,Bronx,9-Jul-18,805000.0,2280,10454,Bronx
7119,4342 Wickham Ave,Bronx,6-Jul-18,640000.0,3948,10466,Bronx
7120,603 Walton Ave,Bronx,6-Jul-18,,1764,10451,Bronx
7121,3033 Coddington Ave,Bronx,6-Jul-18,475000.0,1056,10461,Bronx
7122,3215 Mickle Ave,Bronx,6-Jul-18,524399.0,2356,10469,Bronx
7123,845 Vincent Ave,Bronx,6-Jul-18,360000.0,924,10465,Bronx
7124,8240 167th St,Jamaica,8-Feb-19,800000.0,1392,11432,Queens
7125,9021 172nd St,Jamaica,8-Feb-19,500000.0,1330,11432,Queens
7126,8474 Homelawn St,Jamaica,8-Feb-19,875000.0,1606,11432,Queens
7127,8230 267th St,Glen Oaks,8-Feb-19,680000.0,1100,11004,Queens
7128,2545 45th St,Long Island City,7-Feb-19,900000.0,1482,11103,Queens
7129,8701 95th Ave,Jamaica,6-Feb-19,830000.0,2000,11416,Queens
7130,4537 193rd St,Flushing,5-Feb-19,800000.0,1600,11358,Queens
7131,6812 37th Rd #603,Flushing,5-Feb-19,719000.0,849,11377,Queens
7132,15020 119th Rd,Jamaica,4-Feb-19,740000.0,1600,11434,Queens
7133,7607 Cooper Ave,Glendale,4-Feb-19,1040000.0,3120,11385,Queens
7134,18928 113th Rd,Jamaica,4-Feb-19,615000.0,1850,11412,Queens
7135,7842 76th St,Glendale,1-Feb-19,785000.0,1284,11385,Queens
7136,25723 148th Dr,Jamaica,1-Feb-19,849000.0,1125,11422,Queens
7137,6601 Burns St #4M,Rego Park,31-Jan-19,220000.0,144000,11374,Queens
7138,11134 156th St,Jamaica,31-Jan-19,465000.0,920,11433,Queens
7139,16408 109th Ave,Jamaica,31-Jan-19,470000.0,1072,11433,Queens
7140,11535 126th St,Jamaica,31-Jan-19,425000.0,940,11420,Queens
7141,4705 39th Ave,Long Island City,31-Jan-19,1125000.0,952,11104,Queens
7142,5942 71st St,Flushing,31-Jan-19,995000.0,1512,11378,Queens
7143,17612 Baisley Blvd,Jamaica,31-Jan-19,750000.0,2256,11434,Queens
7144,16015 84th Ave,Jamaica,31-Jan-19,838000.0,1489,11432,Queens
7145,5266 70th St,Flushing,31-Jan-19,760000.0,1360,11378,Queens
7146,10737 93rd St,Jamaica,31-Jan-19,554500.0,1142,11417,Queens
7147,8533 Radnor St,Jamaica,31-Jan-19,1015000.0,1776,11432,Queens
7148,14023 161st St,Jamaica,31-Jan-19,655000.0,2016,11434,Queens
7149,6413 Ocean Ave N,Far Rockaway,31-Jan-19,935000.0,3018,11692,Queens
7150,14731 17th Rd,Flushing,31-Jan-19,1450000.0,2600,11357,Queens
7151,4040 75th St #3C,Flushing,31-Jan-19,880000.0,1167,11373,Queens
7152,10312 102nd St,Jamaica,31-Jan-19,657900.0,1136,11417,Queens
7153,9216 218th Pl,Jamaica,31-Jan-19,925000.0,2446,11428,Queens
7154,2287 Johnson Ave #5A,Bronx,12-Jul-18,575000.0,1126,10463,Bronx
7155,1256 E 223rd St,Bronx,12-Jul-18,700000.0,2200,10466,Bronx
7156,1518 Waring Ave,Bronx,12-Jul-18,585000.0,2178,10469,Bronx
7157,1928 Loring Pl S,Bronx,12-Jul-18,,14400,10453,Bronx
7158,4164 Gunther Ave,Bronx,12-Jul-18,305350.0,3335,10466,Bronx
7159,788 S Oak Dr,Bronx,12-Jul-18,,2254,10467,Bronx
7160,271 College Rd,Bronx,12-Jul-18,1250000.0,2222,10471,Bronx
7161,3544 Paulding Ave,Bronx,12-Jul-18,505000.0,1813,10469,Bronx
7162,2359 Gleason Ave,Bronx,12-Jul-18,270000.0,1152,10462,Bronx
7163,890 Irvine St,Bronx,12-Jul-18,670000.0,2374,10474,Bronx
7164,3205 Hering Ave,Bronx,12-Jul-18,465000.0,2750,10469,Bronx
7165,1828 Holland Ave,Bronx,11-Jul-18,391000.0,2028,10462,Bronx
7166,4118 Wickham Ave,Bronx,11-Jul-18,610000.0,1360,10466,Bronx
7167,2805 Creston Ave #4A,Bronx,11-Jul-18,175000.0,639,10468,Bronx
7168,168 E 206th St,Bronx,11-Jul-18,3607936.0,2734,10458,Bronx
7169,128 Pugsley Ave,Bronx,11-Jul-18,,1167,10473,Bronx
7170,1326 Clay Ave,Bronx,11-Jul-18,675000.0,2430,10456,Bronx
7171,919 E 227th St,Bronx,11-Jul-18,450000.0,1824,10466,Bronx
7172,947 Elder Ave,Bronx,11-Jul-18,,2260,10473,Bronx
7173,864 E 221st St,Bronx,11-Jul-18,,11688,10467,Bronx
7174,22 Metropolitan Oval #MA,Bronx,11-Jul-18,102000.0,613,10462,Bronx
7175,1920 McGraw Ave #MD,Bronx,11-Jul-18,200000.0,1028,10462,Bronx
